east,north,cat,area
1060911.12200983,1092431.89716563,192256,117892.08857300
1070511.37005656,1092311.90831827,192260,56696.19526800
1078311.57159453,1091591.9752341,192262,225884.84146300
1037615.52010892,1092251.91389459,192313,135890.88072100
1086816.79134843,1091681.96686962,192330,228584.66028600
1095892.02583011,1092161.92225907,192335,357276.02414700
872311.24905424,1091891.9473525,192346,1283313.88018600
1094977.00218815,1092131.92504723,192409,70195.28937900
1102297.19132379,1091951.94177618,192489,382474.33315500
1111207.42154216,1091981.93898802,192496,65695.59134200
885751.59631967,1092101.92783539,192506,145790.21640300
944898.12452009,1092071.93062355,192516,71095.22898600
1045370.72048418,1091771.95850514,192553,263682.30497500
1081476.65337244,1091921.94456434,192573,147590.09561700
964758.63766676,1092191.91947091,192611,73795.04780900
979714.02407707,1092161.92225907,192619,74694.98741600
990454.30157935,1092161.92225907,192725,130491.24307600
1037195.50925688,1092101.92783539,192736,246583.45243400
1068591.32044721,1091951.94177618,192753,132291.12229100
924167.58889417,1092161.92225907,192876,55796.25566000
993904.39072114,1092131.92504723,192888,51296.55762300
1060071.10030574,1092131.92504723,192906,57596.13487500
1092411.93591317,1091921.94456434,192918,697453.19575300
1116037.54634068,1091771.95850514,192936,349176.56768100
1075461.49795565,1092041.93341171,193003,101693.17563900
1108312.34674057,1092011.93619987,193009,81894.50427600
1112407.452548,1091621.97244594,193011,171888.46501800
1061916.14797722,1091921.94456434,193077,247483.39204100
946743.17219157,1091951.94177618,193122,109792.63210600
1051325.87435066,1091981.93898802,193154,114292.33014300
1070901.38013346,1091921.94456434,193171,115192.26975000
1091316.90762034,1091891.9473525,193177,390573.78962200
1094076.97893377,1091711.96408146,193180,92693.77956500
1110187.3951872,1091981.93898802,193191,55796.25566000
1069191.33595013,1091921.94456434,193259,314978.86259800
1100347.1409393,1091981.93898802,193270,86394.20231300
1038845.55188991,1091741.9612933,193313,112492.45092800
1045880.73366166,1091861.95014066,193318,83694.38349000
1086201.77545794,1091921.94456434,193340,182687.74030700
1090056.8750642,1090782.05051442,193341,429271.19274100
1056486.00767578,1091771.95850514,193400,80994.56466800
870541.20332062,1089852.13694738,193430,1923170.94106500
972048.82602725,1091831.95292882,193459,55796.25566000
1064421.21270191,1091621.97244594,193507,62095.83291200
930197.74469852,1091801.95571698,193544,83694.38349000
1039880.57863245,1091621.97244594,193574,659655.73224200
1111687.4339445,1091771.95850514,193609,114292.33014300
1047485.77513197,1091771.95850514,193667,201586.47206300
1063626.19216054,1091501.98359858,193680,261882.42576000
1104187.24015799,1091861.95014066,193693,302379.70809400
874036.29362514,1091531.98081042,193704,166488.82737300
966033.67061047,1091831.95292882,193719,92693.77956500
1061586.13945061,1091741.9612933,193747,51296.55762300
1083921.71654684,1091591.9752341,193758,595760.02011500
964743.63727919,1091711.96408146,193804,70195.28937900
1057041.02201599,1091322.00032754,193837,362675.66179200
884311.55911266,1091681.96686962,193870,74694.98741600
955473.39775906,1091411.99196306,193961,71995.16859400
973968.8756366,1091561.97802226,193969,116992.14896500
1056155.99914918,1091621.97244594,193994,59396.01409000
1068201.31037031,1091292.0031157,194002,241183.81479000
1033595.41623935,1091741.9612933,194055,62995.77252000
1109707.38278486,1091741.9612933,194094,78294.74584600
969468.75936469,1091501.98359858,194117,70195.28937900
1034960.4515085,1091711.96408146,194126,161989.12933600
1050605.85574716,1091561.97802226,194138,53096.43683800
1060161.10263117,1091711.96408146,194141,124191.66582400
1081041.64213282,1091741.9612933,194148,61195.89330500
1095727.02156681,1091142.0170565,194153,665055.36988600
1069776.35106548,1091501.98359858,194206,134990.94111400
1071411.39331094,1091531.98081042,194208,62995.77252000
1118167.60137604,1091441.9891749,194222,75594.92702400
1041800.6282418,1091651.96965778,194257,80094.62506100
1058271.05379697,1091651.96965778,194268,83694.38349000
932882.8140741,1091322.00032754,194311,56696.19526800
1044920.70885699,1091441.9891749,194342,151189.85404700
1100197.13706357,1091471.98638674,194357,55796.25566000
1054550.95767886,1091441.9891749,194422,124191.66582500
1064556.21619007,1091262.00590386,194431,535464.06641700
974883.89927855,1091351.99753938,194483,74694.98741600
1052930.91582098,1091501.98359858,194499,94493.65878000
1057851.04294493,1091561.97802226,194504,70195.28937900
1069296.33866314,1091411.99196306,194512,240283.87518200
1065936.25184679,1091052.02542098,194587,277181.39908600
965718.66247144,1091471.98638674,194626,87294.14192000
999844.54420006,1091531.98081042,194632,53996.37644500
1082796.68747886,1091501.98359858,194664,77394.80623800
1116052.54672825,1091232.00869202,194677,56696.19526800
1041650.62436607,1091441.9891749,194706,135890.88072100
1043060.66079793,1091381.99475122,194708,57596.13487500
1103167.21380302,1091471.98638674,194734,53096.43683800
1087251.80258805,1090902.03936178,194802,410372.46098500
1115212.52502416,1091232.00869202,194811,58496.07448300
955803.40628567,1091351.99753938,194826,66595.53094900
1091451.91110849,1091232.00869202,194868,157489.43129900
888196.65949407,1091202.01148018,194880,86394.20231300
1038785.55033962,1091202.01148018,194914,136790.82032800
1078326.5719821,1091112.01984466,194984,225884.84146400
1086321.77855852,1091351.99753938,194986,95393.59838700
884191.55601207,1091292.0031157,195004,86394.20231300
1046675.75420303,1091172.01426834,195032,99893.29642400
1098352.08939208,1090992.0309973,195054,114292.33014300
967218.70122874,1091292.0031157,195073,73795.04780900
977373.96361567,1090962.03378546,195076,125091.60543200
1043540.67320027,1091112.01984466,195096,135890.88072100
1094361.98629766,1091112.01984466,195119,82794.44388300
1097842.0762146,1091292.0031157,195120,77394.80623800
1099567.1207855,1090782.05051442,195122,952136.10465500
1002574.61473835,1091202.01148018,195160,51296.55762300
1093566.96575629,1091172.01426834,195186,414872.15902200
995224.42482757,1091112.01984466,195222,62995.77252000
1097602.07001343,1091262.00590386,195261,71995.16859400
883801.54593517,1090962.03378546,195273,89993.96074200
967503.70859263,1091172.01426834,195283,70195.28937900
968808.74231148,1091052.02542098,195284,60295.95369700
1105957.28589161,1090722.05609074,195325,299679.88927200
1113472.48006569,1091082.02263282,195328,200686.53245600
1060041.09953059,1090902.03936178,195382,95393.59838700
928412.69857734,1090692.0588789,195407,126891.48464700
1005064.67907547,1090092.1146421,195422,632657.54401900
1084851.74057637,1090722.05609074,195443,261882.42576000
1070796.37742045,1090722.05609074,195561,143990.33718800
1072041.40958901,1090842.0449381,195628,105292.93406900
871786.23548918,1090782.05051442,195653,53996.37644500
958068.4648092,1090842.0449381,195672,77394.80623800
972423.83571658,1090842.0449381,195682,131391.18268400
1041320.61583946,1090722.05609074,195697,98993.35681700
1055570.98403383,1090872.04214994,195701,67495.47055700
1075341.49485507,1090692.0588789,195712,80994.56466800
1043915.68288959,1090662.06166706,195761,466168.71664500
1076211.51733431,1090992.0309973,195773,77394.80623800
1103617.22543021,1090722.05609074,195783,78294.74584600
1043210.66467366,1090842.0449381,195820,104392.99446100
1045415.72164689,1090572.07003154,195822,56696.19526800
1073766.4541599,1090932.03657362,195833,55796.25566000
1078206.56888152,1090662.06166706,195911,241183.81478900
1109302.37232039,1090662.06166706,195929,86394.20231300
932117.79430787,1090482.07839602,195948,68395.41016400
1025180.19881089,1090782.05051442,195962,59396.01409000
1087596.81150223,1090662.06166706,195993,332977.65474600
1092261.93203744,1090422.08397234,195995,168288.70658800
1094196.98203436,1090482.07839602,195996,107092.81328300
1042790.65382162,1089912.13137106,196042,759549.02866600
1058571.06154843,1090722.05609074,196054,137690.75993600
1098427.09132995,1090782.05051442,196067,97193.47760200
949818.25164404,1090752.05330258,196156,62095.83291200
1033295.40848789,1090452.08118418,196241,113392.39053500
1097677.0719513,1090572.07003154,196261,96293.53799400
1103032.21031487,1090692.0588789,196263,66595.53094900
1047320.77086867,1090212.10348946,196310,195286.89481100
1075521.49950595,1090422.08397234,196325,74694.98741600
1080516.62856776,1090272.09791314,196327,687553.86007200
1096687.04637148,1089732.14810002,196330,491367.02565400
1034120.42980441,1089612.15925265,196380,634457.42323400
1050140.8437324,1090722.05609074,196389,73795.04780900
1054970.96853091,1090692.0588789,196472,50396.61801600
1058841.06852475,1090422.08397234,196545,121491.84700200
1064676.21929065,1090182.10627762,196550,620058.38951500
1074831.48167759,1090362.08954866,196630,331177.77553200
1105237.2672881,1090302.09512498,196641,504866.11976500
929132.71718084,1090512.07560786,196740,73795.04780900
970773.79308355,1090572.07003154,196755,151189.85404700
929312.72183172,1090572.07003154,196826,78294.74584600
1039415.56661769,1090392.0867605,196871,283480.97633800
1041110.61041344,1090332.09233682,196872,143990.33718800
1060011.09875544,1090212.10348946,196956,77394.80623800
945513.14041058,1090212.10348946,196993,79194.68545300
955893.40861111,1090482.07839602,196997,66595.53094900
998539.51048121,1090422.08397234,197006,51296.55762300
1060206.10379389,1090452.08118418,197037,65695.59134200
1070016.35726665,1090302.09512498,197043,125091.60543200
1094616.9928864,1090362.08954866,197049,188087.37795200
1002379.6096999,1090302.09512498,197095,263682.30497500
1091436.91072092,1090062.11743026,197130,123291.72621700
1106542.30100695,1090482.07839602,197135,61195.89330500
1011394.84263128,1089972.12579474,197171,224084.96224900
1034090.42902926,1090302.09512498,197180,98093.41720900
1046390.74683914,1090392.0867605,197191,129591.30346900
1086966.79522416,1090152.10906578,197218,147590.09561800
1001554.58838338,1090212.10348946,197266,175488.22344800
1042340.64219443,1090182.10627762,197290,97193.47760200
1062936.17433218,1090152.10906578,197311,798246.43178500
1016539.97556883,1090332.09233682,197360,53096.43683800
1061136.12782342,1090242.1007013,197375,236684.11675300
1065651.2444829,1089942.1285829,197379,142190.45797300
1068966.33013654,1090332.09233682,197380,341977.05082100
1071291.39021036,1090092.1146421,197384,53096.43683800
1082016.66732506,1090092.1146421,197388,314078.92299100
1094181.98164678,1090362.08954866,197394,104392.99446100
957228.44310511,1090182.10627762,197414,64795.65173500
1058196.05185911,1090272.09791314,197457,308679.28534700
1070946.38129618,1090242.1007013,197467,69295.34977200
875866.34090905,1089762.14531186,197480,386974.03119200
1060386.10844477,1090152.10906578,197523,58496.07448300
1084821.73980122,1090212.10348946,197528,244783.57321900
1093416.96188056,1089822.13973554,197531,499466.48212100
872641.25758085,1090212.10348946,197544,71995.16859400
967173.70006602,1090242.1007013,197556,53996.37644500
967638.71208078,1089822.13973554,197558,143990.33718800
1002064.60156087,1089942.1285829,197567,195286.89481100
1044170.68947833,1090152.10906578,197591,116092.20935800
1112347.45099771,1090182.10627762,197625,57596.13487500
872986.26649503,1090002.12300658,197628,75594.92702400
1003129.62907855,1089822.13973554,197656,84594.32309800
1003819.64690691,1090092.1146421,197657,431071.07195600
1057446.03248046,1090032.12021842,197675,104392.99446100
1082976.69212974,1089882.13415922,197683,215085.56617500
980479.04384329,1090182.10627762,197731,75594.92702400
1020710.08331413,1089942.1285829,197739,71995.16859400
1036715.49685454,1090062.11743026,197813,183587.67991500
1053605.93326176,1089912.13137106,197819,231284.47910800
1076421.52276033,1090002.12300658,197823,144890.27679500
1051385.87590096,1089942.1285829,197889,94493.65877900
1085706.76266803,1090062.11743026,197897,99893.29642400
1096087.03086856,1089852.13694738,197900,347376.68846600
987979.2376298,1090032.12021842,197927,80094.62506100
1068276.31230818,1089762.14531186,197953,91793.83995700
1039835.57746973,1089522.16761713,197997,314078.92299100
1050095.84256968,1089912.13137106,198004,140390.57875800
1077141.54136383,1090092.1146421,198007,100793.23603100
879196.42695026,1089702.15088818,198082,94493.65878000
968673.73882332,1089822.13973554,198106,129591.30346900
1043495.67203755,1089642.15646449,198187,179987.92148500
1068906.32858624,1090002.12300658,198193,51296.55762300
1116607.56106845,1089432.17598161,198200,158389.37090600
967188.70045359,1089642.15646449,198224,100793.23603200
980839.05314504,1089252.19271057,198229,170988.52541100
1040945.60615013,1089702.15088818,198252,52196.49723100
1050785.86039804,1089132.20386321,198260,554362.79817300
1103962.23434439,1089882.13415922,198279,80994.56466800
872491.25370512,1089282.18992241,198292,912538.76192800
1059381.08247738,1089792.1425237,198352,90893.90035000
1100092.13435055,1089522.16761713,198364,1340910.01506300
1044845.70691912,1089882.13415922,198412,86394.20231300
1100737.15101619,1089882.13415922,198435,386074.09158500
1112452.45371072,1089402.17876977,198440,533664.18720200
1060611.11425836,1089792.1425237,198491,62995.77252000
1073091.43671912,1089012.21501585,198495,462568.95821600
1044215.69064105,1089492.17040529,198575,63895.71212700
1097947.07892761,1088862.22895665,198598,355476.14493200
1077621.55376617,1089282.18992241,198680,1795379.51681000
1091946.9238984,1089642.15646449,198686,59396.01409000
873016.26727017,1089732.14810002,198697,198886.65324100
987979.2376298,1089552.16482897,198722,83694.38349100
1046495.74955215,1089792.1425237,198752,99893.29642400
1065726.24642076,1089582.16204081,198759,66595.53094900
1088391.8320436,1089702.15088818,198833,357276.02414700
878401.40640889,1089702.15088818,198846,301479.76848700
881581.48857437,1089042.21222769,198924,287080.73476800
966588.68495067,1089672.15367633,198944,116992.14896500
1030985.34880165,1089642.15646449,198970,75594.92702400
1031900.3724436,1089642.15646449,198971,68395.41016400
1072596.42392921,1089702.15088818,198985,71995.16859400
966303.67758679,1089612.15925265,199031,58496.07448300
1001644.59070882,1089372.18155793,199043,98993.35681700
1005409.68798965,1089642.15646449,199045,62995.77252000
1070331.36540568,1088622.25126193,199159,1619891.29336300
1060236.10456904,1089612.15925265,199247,90893.90035000
1083561.70724509,1089432.17598161,199261,597559.89932900
